id	location	breed	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
Li25	africa	Village Dog Liberia-Lofa	-0.0028666	-0.0582419	0.0516253	-0.00432888	9.30548e-4	-0.00877723	0.00976796	-0.00101913	0.0861787	0.00171073	-0.0665775	0.0627084	-0.00799243	0.0214984	0.0113661	0.0126233	-0.0263239	-0.0194727	0.0100581	0.0100124
Li69	africa	Village Dog Liberia-Lofa	-0.032609	-0.0967037	0.0716367	-0.00826944	0.00708984	-0.0176414	0.00725639	0.00935125	0.105742	-0.00638748	-0.0724883	0.0607241	-0.00125878	0.00644066	0.0202026	0.013505	-0.00629944	-0.0109555	0.0121452	0.0239016
Li55	africa	Village Dog Liberia-Lofa	-0.0115521	-0.0679819	0.0589617	-0.00336082	0.00545507	-0.0122111	0.0131461	0.0098626	0.0892095	0.00379703	-0.0820977	0.0739094	-0.0260641	0.0118013	0.0231704	0.0208438	-0.0123977	-0.00759417	0.026063	0.0316414
Li57	africa	Village Dog Liberia-Lofa	-0.0116213	-0.0684159	0.0560439	-0.00538158	0.016266	-0.0150027	0.01152	0.00882374	0.116791	-0.0074993	-0.0928373	0.0528731	-0.00756743	0.00519096	0.0349015	0.0230753	-0.00557712	-0.0136405	0.0166107	0.0396199
Li60	africa	Village Dog Liberia-Lofa	-0.0196084	-0.0785427	0.0614612	-0.00374961	0.00182889	-0.018181	0.0105326	-5.43327e-4	0.0872667	-0.0102019	-0.0654152	0.0610287	-0.0178717	0.0199045	0.0192758	0.0242436	-0.0108093	0.00292674	-0.00224741	0.0400023
Li62	africa	Village Dog Liberia-Lofa	-0.0226701	-0.0832768	0.0665053	-0.00883278	0.0168336	-0.0241595	0.00931213	4.17837e-4	0.091095	-0.0176916	-0.0748859	0.0578648	-0.00119033	0.00493087	0.0108251	0.0206313	-0.0204395	-0.0164628	-0.0153319	0.00620218
PFZ16F02	africa	Village Dog Liberia-Monrovia	-2.64288e-4	-0.0490249	0.0464166	-0.0022232	7.20772e-4	0.00125383	0.0145807	0.0134207	0.0826957	-0.00424649	-0.0565299	0.0669083	-0.016387	0.0251298	0.0176726	-0.00680915	-0.0186002	-0.0220476	0.0212676	0.0346081
PFZ16G02	africa	Village Dog Liberia-Monrovia	-0.00767538	-0.0623066	0.0586627	-0.00227151	0.00690583	-0.00542573	0.0113688	0.0139406	0.0967641	-0.0101122	-0.0746247	0.0698642	-0.0203004	0.011774	0.00806367	0.00478839	-0.0109798	-0.0148694	0.0137445	0.0387777
Li82	africa	Village Dog Liberia-Monrovia	0.00741454	-0.0426799	0.0415456	-0.0128103	0.0121202	0.00605863	3.82705e-4	0.00139251	0.0773128	0.00157838	-0.0537341	0.0524933	-0.00894665	0.015493	0.0124407	0.0147981	8.73872e-4	-0.00869419	0.00329685	0.0245809
Li87	africa	Village Dog Liberia-Monrovia	0.0091618	-0.0385079	0.0400474	-0.00515513	0.0019738	0.05124	-0.00240908	0.0181918	0.0780983	-0.00433756	-0.0516813	0.0366949	-0.00159653	-0.00696176	-0.00132967	0.00268231	-0.0153984	-0.0289701	0.0139272	0.0256188
PFZ1G05	americas	Village Dog Mexico-Mexico City	0.0197963	0.0202029	0.00390714	0.0134175	-0.00779214	-0.0280794	-0.0013344	-0.0488613	-0.0133667	9.44744e-4	-0.0187222	0.00555564	-0.00363978	0.0347466	-0.0158868	0.0104559	-4.37006e-4	-0.0389932	0.00662963	0.0058987
PFZ3C05	americas	Village Dog Mexico-Mexico City	0.0421452	0.0119591	0.00276628	0.0451521	-0.0560171	-0.00495433	0.0178449	-0.0930404	-0.0335427	-0.0360948	-0.0338925	0.0114001	-0.0639718	0.0140441	0.00524706	0.0246165	-0.0238071	-0.0334551	0.0479549	-0.0119726
PFZ3D05	americas	Village Dog Mexico-Mexico City	0.00216397	0.0303857	0.00469672	-0.0151395	0.00823312	-0.0190381	-0.00891089	-0.0151645	-0.00589042	0.0132811	-0.00677626	0.0099992	0.00121758	0.0117151	-0.0100107	-0.00890053	0.0343345	0.0144021	0.00876775	0.00944484
PFZ3E05	americas	Village Dog Mexico-Mexico City	0.0241475	0.0203097	-0.00426842	-0.0258568	0.00624754	-0.015117	-0.00496927	0.00623328	0.00745392	0.0299418	-0.0103819	-0.00363832	-0.00238794	0.00774005	0.0011667	0.0099581	0.0140999	-0.0130969	-0.0481998	0.0502458
PFZ3F05	americas	Village Dog Mexico-Mexico City	0.0294113	0.0116897	-0.00762891	-0.0185828	0.00486583	-0.00587468	-0.00549277	7.4193e-4	0.0112906	0.00723595	-0.00221255	-0.00507112	0.0101322	0.00672658	0.00365336	0.01093	0.0360886	-0.0176985	0.00575235	0.0318898
PFZ3G05	americas	Village Dog Mexico-Mexico City	0.042722	0.0153806	0.00780952	0.0610191	-0.0463255	-0.04208	0.0201807	-0.0725096	-0.0314522	-0.0245768	-0.0395048	0.00996759	-0.0442722	0.00734315	-0.00334526	0.0151794	-0.00449171	-0.0689158	0.00106553	-0.00889575
PFZ3H05	americas	Village Dog Mexico-Morelia	0.0266984	0.0130089	-0.00813615	-0.0353792	0.00386422	0.0241625	-0.0175854	0.00570024	0.00105379	-0.00199844	2.46672e-4	-0.0201581	0.0184727	-0.0124009	0.0107595	0.00860952	-0.00210554	-0.0167153	0.00482536	-0.00679059
PFZ3A06	americas	Village Dog Mexico-Morelia	0.0355037	0.00940822	-0.00571147	-0.00585944	0.0256855	-0.0378669	-0.0281849	-0.00256914	0.015085	0.0443139	-0.00131423	-0.00114177	-0.00415474	0.0195865	-0.00617783	0.0242464	0.0069346	-0.0100354	-0.0450794	-0.0253176
PFZ3B06	americas	Village Dog Mexico-Morelia	0.0299687	0.0132086	-0.0130728	-0.0051941	0.0338459	-0.0585207	-0.00501693	-0.0245186	8.85566e-4	0.0548004	-0.00872241	0.00172382	-0.0104975	0.0167073	-0.00544344	0.0152327	-0.0188705	-0.0173917	-0.0914709	0.0052803
PFZ3C06	americas	Village Dog Mexico-Morelia	0.0309506	0.0134735	-0.00199633	-0.0208137	-0.0167221	0.0384617	-0.00382692	-9.26939e-4	0.0249976	2.53267e-4	-0.016682	-0.0311659	0.0255229	0.0079384	-0.00233789	0.00622998	0.0246817	0.0017358	-0.00349667	-0.00683508
PFZ3D06	americas	Village Dog Mexico-Morelia	0.00991713	0.0258049	0.00606338	0.00399385	0.00385294	0.0140693	-0.00137761	-0.0113768	-0.0186043	0.00603932	-0.0195741	-0.00525124	0.00196779	0.00347751	-0.024397	-0.0131554	0.0198917	-0.0263834	0.00827342	-0.00771222
PFZ3E06	americas	Village Dog Mexico-Morelia	0.0350414	0.0129477	-0.00560226	-0.0163689	0.0123459	0.0217072	-0.00962678	0.00544491	0.021533	-0.00378386	0.00954088	-0.0117565	0.00791355	0.0132503	-0.00472625	0.0084456	-0.01596	0.00818318	-0.0305382	0.041009
PFZ3F06	americas	Village Dog Mexico-Morelia	0.0314743	0.0122522	-0.00523328	-0.00926509	-0.0193098	0.0201736	0.00305448	-0.0132193	-0.00973193	-6.89262e-4	-0.0379259	-0.00545195	-0.0156824	0.0206559	0.0339714	0.00565599	0.0753262	0.00787334	0.00571897	-0.0211776
PFZ3G06	americas	Village Dog Mexico-Morelia	0.0196734	0.016037	-0.0107418	-0.0238654	0.0544199	-0.068076	-0.0239707	-0.0283162	-0.0124116	0.0929583	-0.0149259	-0.00407388	-0.0355459	0.0539276	-0.0344461	0.0580565	-0.0215199	0.0323626	-0.113119	0.0415266
PFZ3H06	americas	Village Dog Mexico-Morelia	0.0276311	0.0115574	-0.00996643	-0.0135516	0.0328845	-0.0472206	-0.0128292	-0.0131247	0.00516074	0.044008	-0.00598664	-0.0054437899999999996	6.53305e-4	0.0356553	-0.00991438	0.0123273	0.0121709	-0.0108205	-0.0490467	0.0344904
MN2	central_asia	Village Dog Mongolia	-0.0540536	0.0206553	-0.0258242	-0.0448657	0.00179519	0.00812439	0.0536802	-0.00726548	-0.054429	0.0167862	-0.0266682	0.0590866	0.0269901	-0.00465313	0.0425735	0.0152202	-0.0350357	0.0461512	-0.011707	0.0260451
MN3	central_asia	Village Dog Mongolia	-0.0418111	0.0179914	-0.0283674	-0.0432195	0.00857783	0.0485995	0.0366408	0.00271263	-0.0512079	0.0233493	-0.0257431	0.0515557	0.0265339	-0.0232486	0.0403602	0.00897396	-0.042768	0.0334379	-0.00843065	0.00405827
MN4	central_asia	Village Dog Mongolia	-0.0463165	0.0204321	-0.0311368	-0.044213	0.0106858	0.0134302	0.0480389	-0.00784556	-0.0589498	0.0187039	-0.0183607	0.0565846	0.0400636	-0.016541	0.0608572	0.0314024	-0.0351062	0.0557494	-0.0185273	-0.00242485
MN5	central_asia	Village Dog Mongolia	-0.048549	0.0224191	-0.0266162	-0.0442557	0.00821942	0.0304438	0.0465414	-0.00468504	-0.0683018	0.0106415	-0.0215028	0.0627762	0.0419134	-0.0293504	0.0549817	0.0215737	-0.0435103	0.0503757	9.98218e-4	0.0172962
MN6	central_asia	Village Dog Mongolia	-0.0512183	0.0188918	-0.0277939	-0.042575	0.0148342	0.0212169	0.0556669	0.00115585	-0.0596336	0.0124276	-0.0325195	0.0647121	0.0324527	-0.0185512	0.0550541	0.0299718	-0.035805	0.0521251	-0.0023581	0.0289267
MN12	central_asia	Village Dog Mongolia	-0.0481384	0.0187026	-0.033544	-0.0408465	0.00403823	0.00947337	0.05636	-0.0075671	-0.0708684	0.0127258	-0.0294186	0.0824655	0.0258021	-0.0268273	0.0569312	0.0438887	-0.0440967	0.0396307	-0.00103907	0.0250654
MN9	central_asia	Village Dog Mongolia	-0.047423	0.0208448	-0.0289306	-0.0416268	0.008635	0.0323144	0.041471	0.00302488	-0.047216	0.00533517	-0.0210659	0.0646598	0.0337542	-0.0177127	0.0407934	0.0251817	-0.0285137	0.0383345	0.00437176	0.0130653
MN10	central_asia	Village Dog Mongolia	-0.0381941	0.0194617	-0.0293436	-0.0449462	0.00638984	0.0306901	0.0512706	0.0135695	-0.0579218	0.0228477	-0.0136462	0.0723898	0.0510212	-0.0392794	0.0645	0.0505282	-0.0292788	0.0447376	0.0223928	0.0238493
MN11	central_asia	Village Dog Mongolia	-0.0265304	0.017362	-0.0251755	-0.0417085	0.0130342	0.052588	0.0332193	0.0149785	-0.0584151	0.030998	-0.0265257	0.0522319	0.0404886	-0.0331021	0.0456522	0.0206201	-0.0249904	0.0216197	0.0261779	0.0203174
MN14	central_asia	Village Dog Mongolia	-0.0248005	0.0128216	-0.0297677	-0.0443917	0.0182089	0.0301424	0.0321179	-0.00745499	-0.0433487	0.0290788	-0.0140691	0.0431617	0.0406613	-0.0152689	0.0329231	0.0301399	-0.020349	0.024329	-0.00676304	0.0270026
MN15	central_asia	Village Dog Mongolia	-0.04087	0.0166566	-0.0312991	-0.0393717	0.00437802	0.017029	0.0493553	-0.00393043	-0.0622331	0.0122706	-0.0283892	0.054762	0.0289923	-0.0183006	0.0653252	0.0360414	-0.0243684	0.0494098	0.00385629	0.0176513
MN16	central_asia	Village Dog Mongolia	-0.0496165	0.0166972	-0.033216999999999997	-0.039438	0.0134007	0.0165249	0.0535045	-0.00616838	-0.0617337	0.0122109	-0.0311865	0.0657955	0.0242194	-0.0133043	0.0620933	0.0309516	-0.0333751	0.056429	-0.00482772	0.00718578
MN17	central_asia	Village Dog Mongolia	-0.027177	0.0148617	-0.0233092	-0.0344311	0.00856028	0.0577046	0.0334215	0.00544228	-0.0321989	0.0220992	-0.0182864	0.0365514	0.0227039	-0.0251677	0.0286367	0.0142452	-0.0350649	0.0324459	0.00633263	0.0380546
PFZ3E07	africa	Village Dog Namibia-Central	0.0335876	0.00537401	0.00751991	0.026774	-0.0231167	-0.0260111	0.0153972	-0.0374373	-0.00473222	0.00945568	-0.00546735	0.00302252	0.00166371	0.00975589	0.00321051	0.00460989	0.010039	-0.022682	0.0144494	0.00973955
PFZ3F07	africa	Village Dog Namibia-Northern 	-0.0104789	-0.0605	0.0518206	0.00630623	-0.017346	-0.0128493	-0.0172469	-0.033032	-0.109898	0.0036738	0.0531908	-0.0341478	0.0275112	-0.0149792	-0.0203039	0.0179736	0.0321171	-0.00273696	0.067634	0.0860847
PFZ3G07	africa	Village Dog Namibia-Northern 	-0.0172004	-0.0725968	0.060859	0.011811	-0.0185463	-0.0233096	-0.0147892	-0.0281676	-0.0914058	-0.00416013	0.0426956	-0.0458898	-6.75439e-4	-0.00295985	-0.00810568	0.0099772	0.0108024	-0.0114772	0.0573076	0.116763
PFZ3H07	africa	Village Dog Namibia-Northern 	-0.0232108	-0.0861455	0.0698359	0.00188631	-0.0175552	-0.0192292	-0.0184772	-0.0128763	-0.120219	-0.00497724	0.0578563	-0.0351653	0.0222137	0.0015600499999999999	-0.0131103	-0.0146356	0.0111316	-0.0124232	0.0663609	0.108626
PFZ3A08	africa	Village Dog Namibia-Northern 	-0.0162572	-0.0690424	0.0664099	0.00823165	-0.0181007	-0.0244854	-0.0190598	-0.026495	-0.109682	-0.00261314	0.0558351	-0.0278787	0.00244725	-0.00320223	-0.0161431	0.00353735	0.021181	-0.0234966	0.0758848	0.125391
PFZ3B08	africa	Village Dog Namibia-Northern 	-0.00114646	-0.0476502	0.0403738	0.0048089	-0.0165799	-0.0083318	-0.0113705	-0.0129315	-0.0881156	0.0122184	0.029083	-0.0295947	-6.32652e-4	0.00554574	-0.0109923	0.0154725	-0.00667409	-0.0201067	0.0462219	0.0680918
PFZ3C08	africa	Village Dog Namibia-Northern 	-0.0268011	-0.0885854	0.0706459	0.00719643	-0.0170215	-0.0181157	-0.0247783	-0.025059	-0.135998	0.0114543	0.0512812	-0.0368798	0.010132	0.00501366	-0.00157394	0.01005	0.0234079	-0.0101367	0.0578021	0.124802
PFZ3D08	africa	Village Dog Namibia-Northern 	-0.0149875	-0.069577	0.0582383	0.00219917	-0.0169522	-0.00234615	-0.024533	-0.010491	-0.103141	0.00733256	0.0387343	-0.0387565	0.00582658	-0.00152612	-0.0226555	0.0126519	0.0233345	-0.0158531	0.0592126	0.105962
PFZ3E08	africa	Village Dog Namibia-Northern 	-0.00842559	-0.0625897	0.0571663	0.00550456	-0.0208867	-0.0234982	-0.0254339	-0.0313489	-0.10626	0.00444736	0.0498472	-0.0298365	-6.73475e-4	0.00500755	-0.00360644	-8.53114e-4	0.0424868	-0.0110122	0.0361212	0.120516
PFZ3F08	africa	Village Dog Namibia-Northern 	-0.0107268	-0.0658689	0.0542922	0.0141575	-0.0298822	-0.01885	-0.0158088	-0.0277542	-0.114634	0.00359353	0.0561033	-0.0176692	-0.0173451	0.0174382	-0.00345665	-0.00922501	0.0165832	-0.031794	0.0677199	0.123544
PFZ3G08	africa	Village Dog Namibia-Northern 	-0.0137813	-0.0684855	0.0558293	-0.00111101	-0.0165545	-0.0152696	-0.0175549	-0.0220053	-0.106279	-0.00385915	0.049194	-0.0396623	-0.00149984	-0.00370435	-0.00232567	-0.00627185	0.0241902	-0.0181917	0.0597885	0.119581
PFZ3H08	africa	Village Dog Namibia-Northern 	-0.0144504	-0.0738882	0.0565691	0.012035	-0.00925762	-0.0260163	-0.0240879	-0.0366773	-0.125073	0.0046356	0.0510357	-0.0431552	-0.00117022	-0.002612	-0.00749578	0.0179405	0.0355407	-0.0141554	0.0860215	0.153117
PFZ3F11	africa	Village Dog Namibia-Northern 	-0.0199211	-0.0745503	0.0603296	0.0105575	-0.0159453	-0.0231201	-0.0134477	-0.0365796	-0.116589	-0.00929432	0.0593259	-0.0394899	-4.93291e-4	-0.00214685	0.00436138	-0.00399532	0.0308885	-0.0057523	0.0456103	0.118795
PFZ3G11	africa	Village Dog Namibia-Northern 	-0.0236364	-0.0847547	0.0710212	0.00110513	-0.0164909	-0.0267254	-0.0251834	-0.02475	-0.130513	0.0139377	0.0550409	-0.0367158	-0.00488527	3.65406e-5	-0.0115266	-0.00599331	0.0291003	-0.013507	0.0540707	0.126495
PFZ4C05	africa	Village Dog Namibia-Northern 	-0.00602121	-0.0546322	0.0466433	0.00612779	-0.0103057	-0.015139	-0.00950343	-0.0185629	-0.0964207	0.0114411	0.0353498	-0.0309597	0.00206367	-1.0583e-4	-0.00190439	-0.00485868	0.0284376	-0.00138472	0.0378196	0.0720269
Ne1	central_asia	Village Dog Nepal	-0.0740352	0.0107591	-0.0473753	-0.0106211	5.3494e-4	-0.00293254	0.0121413	-0.0123999	-0.0516728	0.00265866	-0.0407847	0.0660263	0.0243861	0.00225107	0.0132344	0.0224817	-0.0476753	0.0546267	-0.0163698	0.0267834
Ne2	central_asia	Village Dog Nepal	-0.0730922	0.0118489	-0.0439933	-0.0121426	-0.00377542	0.00320755	0.0135576	-0.00425015	-0.0635022	0.0171838	-0.0444799	0.0603146	0.00678184	-0.0173532	0.0151484	0.012113	-0.0421959	0.0498665	-0.0252477	0.0253481
Ne3	central_asia	Village Dog Nepal	-0.0667361	0.0156968	-0.0377318	-0.0180178	-0.00814213	2.43591e-4	0.0140143	-0.00481344	-0.0520864	0.0080453	-0.0443873	0.0478483	0.0178406	0.00233209	0.00728374	0.0259447	-0.0363982	0.0545768	-0.0203608	0.00967797
Ne4	central_asia	Village Dog Nepal	-0.0730234	0.0115771	-0.047048	-0.0110564	0.00221141	-0.0083241	0.00792986	-0.00697911	-0.0462583	0.00983702	-0.0534206	0.0601275	0.0252058	0.00564189	0.00279563	0.00609283	-0.0219565	0.0417286	-0.0268022	0.0325039
Ne5	central_asia	Village Dog Nepal	-0.0603773	0.0165291	-0.0335255	-0.0186992	0.0062509	-5.03892e-4	0.020997	-0.00615089	-0.0476198	0.0153829	-0.0458212	0.0526812	0.0243878	-3.26379e-4	0.0254796	0.0130789	-0.0489826	0.0635053	-0.0320788	0.0454541
Ne7	central_asia	Village Dog Nepal	-0.0444796	0.00992837	-0.0380611	-0.00798122	0.00208482	-0.00899612	0.00409219	-0.00704744	-0.0301551	0.0246717	-0.0345432	0.0346378	0.023071500000000002	0.00138202	-0.0119639	0.0118788	-0.0205307	0.0235575	-0.0374218	0.0419274
Ne8	central_asia	Village Dog Nepal	-0.0714073	0.0173482	-0.0385983	-0.0298122	-0.0050487	-0.00346395	0.0287815	0.00197687	-0.0634602	0.0158509	-0.0552105	0.0883501	0.0225827	5.06793e-5	0.0264259	0.00181962	-0.0513822	0.0560941	-0.0309332	0.0581402
Ne9	central_asia	Village Dog Nepal	-0.0724572	0.0163926	-0.0398512	-0.0231572	-0.00361483	-0.00114765	0.0236165	-0.00171427	-0.0672923	0.0136252	-0.0543679	0.072163	0.018489	-0.00501778	0.0236621	0.00958734	-0.0532552	0.0654946	-0.0324509	0.0507152
Ne10	central_asia	Village Dog Nepal	-0.0557738	-0.00437263	-0.0544274	0.0100951	-0.0061927	0.00107498	-0.0205684	-0.00567535	-0.0218963	0.0144135	-0.0275876	0.0301352	0.00947629	-0.00299842	-0.0170608	-0.00156364	-0.0173	0.0255043	-0.0107042	0.0240223
Ne11	central_asia	Village Dog Nepal	-0.0327763	4.51135e-4	-0.0464553	0.00928313	-2.81433e-4	-0.0168722	-0.0169516	0.00348954	-0.0188266	0.0357565	-0.0281294	0.0144918	0.00264602	0.00179207	2.82924e-4	0.0224304	-0.0133394	0.0176563	-0.0419161	0.0124604
Ne12	central_asia	Village Dog Nepal	-0.0561083	-0.0214724	-0.0759604	0.0178232	-0.0135166	-0.00793354	-0.0271197	0.00258243	-0.010641	0.0075374	-0.00505713	0.00417103	-0.0053351	-0.00349944	-4.83691e-4	0.0131972	-6.72531e-5	0.0137325	-0.0179771	0.00783152
Ne13	central_asia	Village Dog Nepal	-0.0545224	-0.00963628	-0.0539388	0.00707987	-0.0114794	0.0134588	-0.0273714	0.00741917	-0.0093105	0.0206887	-0.0225382	0.025462	0.00895782	0.00773227	-0.00683883	0.00475154	-0.0239209	0.0227938	-0.0276193	0.0121693
Li83	africa	Village Dog Nigeria	-0.0391882	-0.0987273	0.0678803	-0.0150479	0.00511897	-0.0129557	0.0216731	0.00275828	0.0512549	-0.010514	-0.0449536	0.0219056	3.06634e-4	0.00827641	-0.00388656	-0.0132324	-0.010985	0.00784554	0.00291431	0.018083
PFZ1D06	islands	Village Dog Palau	-0.00851446	0.0348561	0.0174826	0.00579098	0.00382508	0.00943073	-0.00869341	0.00700452	-0.00318291	0.0106176	0.00327375	0.0152507	-0.00244752	0.0168916	-0.00650027	0.00245784	-0.00428462	-0.0243079	-0.0173424	0.0160811
PFZ1D02	americas	Village Dog Panama	0.0382601	0.0119624	-0.0140914	-0.00797103	0.0243825	-0.0159219	-0.01247	0.0115354	-2.00499e-4	0.0047105	0.00602457	0.00397665	0.00726312	0.0162153	0.00810342	-0.00521986	0.0334487	-0.0435267	0.0179838	0.0149348
PFZ22D05	americas	Village Dog Panama	0.0207176	0.0164301	-0.00980291	-0.011724	0.0408835	-0.0627849	-0.0122684	-0.0186663	-0.00292921	0.0794683	-0.0186868	-0.00476523	-0.0258272	0.0392787	-0.0165757	0.0194175	-0.0147672	-0.00607945	-0.0925859	0.0513479
PFZ1F04	islands	Village Dog Papua New Guinea-East Highlands 	-0.0167407	0.0516364	0.0364942	0.0716644	-0.00787039	0.00764134	0.00335549	0.00160753	0.0899882	6.69086e-4	0.169121	0.129698	-0.0203322	-0.245297	-0.254859	0.412153	0.0984754	-0.00323107	0.0271781	0.00674907
PFZ5G08	islands	Village Dog Papua New Guinea-East Highlands 	-0.0174923	0.050654	0.0340568	0.0531982	-0.0040855	0.0061754	0.00506768	-0.0278852	0.0360858	5.49541e-4	0.049769	0.0348873	0.00296207	-0.0335601	-0.0255243	0.00127863	0.0166618	0.0075935	-0.00998923	-0.00905318
PFZ13C08	islands	Village Dog Papua New Guinea-East Highlands 	-0.0143061	0.0493757	0.029036	0.0323717	-0.00434467	-0.00708602	0.00842167	-0.0126943	0.0210261	0.00588571	0.0408845	0.0269812	0.00925043	-0.0266487	-0.0153764	-0.00891365	0.00633489	-0.0120776	-0.0279079	-0.0304826
PG103	islands	Village Dog Papua New Guinea-East Highlands 	-0.0206749	0.0540523	0.0324904	0.0419425	2.41541e-4	-0.00167722	0.00165661	-0.0146917	0.0305923	0.010751	0.053706	0.024509	0.00946642	-0.017603	-0.00276551	-0.0198961	0.0163431	-0.0106131	-4.84038e-4	-0.0070585
PG116	islands	Village Dog Papua New Guinea-East Highlands 	-0.0191518	0.0533023	0.0392408	0.0843286	-0.0101066	0.0125673	0.00665944	-0.00591196	0.103001	0.00450579	0.190791	0.15049	-0.0259804	-0.290021	-0.301865	0.49823	0.109962	-0.0051352	0.0447455	0.0127675
PG83	islands	Village Dog Papua New Guinea-East Highlands 	-0.0168288	0.0517154	0.0329826	0.0353929	-0.0158345	-0.0135379	0.00731221	-0.0240851	0.0252681	-0.00231022	0.0503653	0.0261165	0.0208374	-0.00557535	0.0026631100000000002	-0.0126938	-0.0035714	-0.0369995	0.0080546	-0.0133339
PG94	islands	Village Dog Papua New Guinea-East Highlands 	-0.00624406	0.043721	0.0271795	0.0432318	-0.00527772	-0.0150172	0.00981534	-0.0209277	0.023386	0.0128779	0.0420836	0.0413002	0.00524967	-0.00623506	-3.45701e-4	-0.00476615	6.20811e-4	-0.0287383	-0.00960941	-0.0096972
PG96	islands	Village Dog Papua New Guinea-East Highlands 	0.0103677	0.0319173	0.0178105	0.0265813	-0.0157975	0.00698315	0.00588449	-0.0154693	0.0186805	-0.001723	0.0287073	0.0245111	-3.31171e-4	-0.0131233	-0.016601	0.0189621	0.044015	-6.08033e-4	-0.0252157	0.00949908
PFZ25C01	islands	Village Dog Papua New Guinea-East Highlands 	-0.0200761	0.0513881	0.0338869	0.038854	-0.00499527	-0.0115761	0.0110385	-0.029962	0.0227517	0.00527972	0.0687994	0.0411468	0.0186709	-0.0230223	-0.0480811	0.0359143	0.0323526	-0.00324101	6.6316e-4	0.00686257
PG93	islands	Village Dog Papua New Guinea-East Highlands 	-0.0223872	0.0563596	0.0390605	0.0475755	-1.35983e-4	0.00181677	0.00656519	-0.0180008	0.0378792	0.0138759	0.0625034	0.0316512	0.00225797	-0.026118	-0.00483484	-0.0029701800000000002	-0.00248648	0.00273874	0.00860125	-0.0111351
PG98	islands	Village Dog Papua New Guinea-East Highlands 	-0.0133708	0.0519717	0.0340993	0.0391967	-0.00507507	0.00392037	-0.00800032	-0.0372716	0.038023	0.0105629	0.0624002	0.042183	0.0257492	-0.024807	-0.034532	-0.0122132	-0.00523893	-0.00324328	-0.00105062	0.00891214
PG14	islands	Village Dog Papua New Guinea-Port Moresby	0.010617	0.0326761	0.0155654	0.0247746	-0.0106612	-0.0110332	0.0172638	-0.0197975	0.00579371	0.00557532	0.0370871	0.0179218	0.0150163	0.00187477	-0.0108841	-0.0167535	0.0207006	-0.0235221	-4.38466e-4	-0.00945541
PG24	islands	Village Dog Papua New Guinea-Port Moresby	0.00342423	0.0344944	0.0241285	0.0397365	-0.0129362	-0.00438186	0.00348047	-0.0150056	0.0203782	0.00417085	0.0487222	0.0371182	0.0113941	-0.0142301	-0.00489471	-0.0229418	0.00283276	-0.015513	-0.0158275	-0.0241133
PG36	islands	Village Dog Papua New Guinea-Port Moresby	0.0110448	0.0327574	0.0146446	0.0205528	0.00399715	0.0412977	-0.00465148	0.00909055	0.0295011	0.00615643	0.0252181	0.0156165	0.0248467	-0.00627912	-0.00297449	-0.0305555	0.0264277	-0.0109025	4.62505e-4	-0.0060287
PG49	islands	Village Dog Papua New Guinea-Port Moresby	0.00978611	0.0354875	0.0185846	0.0325847	-0.0206958	-9.98156e-4	0.00614452	-0.0444271	0.0138998	0.00906107	0.0614063	0.0276268	0.0356424	-0.0186448	-0.0261599	-0.0166463	0.0217992	-0.00357828	0.00628205	-0.030665
PG56	islands	Village Dog Papua New Guinea-Port Moresby	-1.27509e-4	0.0408598	0.0219796	0.0412059	-0.0102686	-0.0142342	0.0128044	-0.0184378	0.0122727	0.00741881	0.0322895	0.0389863	0.0180214	-0.00797536	-0.0232139	-5.31931e-4	0.0206243	0.00240875	0.0296948	-0.0319196
PG73	islands	Village Dog Papua New Guinea-Port Moresby	-0.00257558	0.0423958	0.0273761	0.047778	-0.0187021	-0.00871223	0.0118492	-0.00750876	0.0258103	-8.80819e-4	0.0613919	0.0367526	0.00243082	-0.0171921	-0.0158428	0.00734959	0.0195031	-0.0128573	0.0121063	-0.0203132
PG63	islands	Village Dog Papua New Guinea-Port Moresby	0.00467168	0.0327737	0.0233048	0.0277547	-0.0207949	-0.00291252	-0.0056336	-0.0377144	0.00378891	-0.010135	0.0245148	0.0224453	0.0184111	-0.0119691	0.0114748	-0.0160033	0.00346297	-0.00160919	0.00277694	-0.0310475
PG21	islands	Village Dog Papua New Guinea-Port Moresby	0.00237204	0.0374647	0.0210551	0.0328719	7.88093e-4	-0.00529976	0.0088521	-0.0153805	0.0248996	0.0129331	0.0422973	0.0325619	0.0108771	-0.0148294	-0.0243276	-0.0173017	-0.00518198	-0.0159604	-2.17856e-4	0.0168795
PG40	islands	Village Dog Papua New Guinea-Port Moresby	-0.0024218	0.038766	0.0216815	0.0298671	-0.00195177	-0.00405984	0.00391885	-0.0167862	0.00748684	0.01689	0.0414473	0.0388423	-3.24971e-5	0.0102519	-0.0177782	-0.0197873	0.0139504	-0.0119723	-0.02313	-0.0215997
PFZ22G07	americas	Village Dog Peru-Arequipa	0.037985	0.016248	-0.00331476	-0.00836194	0.00435181	0.0408971	-0.0252843	-0.0150323	0.0177349	-0.0289414	0.00245477	0.0122323	-0.00404675	0.00925024	-0.00600035	-0.0186825	-0.00943562	-0.00677809	0.0505681	0.00799702
